MSG,5,,,A78CFC,,,,,,,22650,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,22700,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,22700,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,22750,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,22975,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23000,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,23000,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23125,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23375,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23400,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23425,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,23425,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23650,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23675,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,23700,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23700,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,23800,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23825,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,23875,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24350,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24375,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24400,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,24400,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24400,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,24475,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24475,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24500,,,,,,,0,0,0,0
MSG,5,,,A78CFC,,,,,,,24500,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,24925,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,25025,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,25225,,,,,,,,,,
MSG,5,,,A78CFC,,,,,,,25225,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,10575,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,12925,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,12925,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13025,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13075,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13150,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13275,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13350,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13350,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13525,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13600,,,,,,,,,,
MSG,5,,,A8D600,,,,,,,13600,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13650,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13700,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,13700,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,14000,,,,,,,,,,
MSG,5,,,A8D600,,,,,,,14000,,,,,,,,,,
MSG,5,,,A8D600,,,,,,,14500,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,14800,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,14850,,,,,,,,,,
MSG,5,,,A8D600,,,,,,,14975,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15100,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15175,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15275,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15275,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15425,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15475,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15650,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15650,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15675,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15825,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,15825,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16175,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16200,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16375,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16525,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16550,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16550,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16675,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16725,,,,,,,0,0,0,0
MSG,5,,,A8D600,,,,,,,16875,,,,,,,,,,
