MSG,5,,,AB28BB,,,,,,,7825,,,,,,,,,,
MSG,5,,,A65935,,,,,,,2000,,,,,,,0,0,0,0
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,5,,,394A18,,,,,,,32000,,,,,,,0,0,0,0
MSG,3,,,394A18,,,,,,,32000,,,42.33763,-71.14095,,,0,0,0,0
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,5,,,394A18,,,,,,,32000,,,,,,,0,0,0,0
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7800,,,,,,,,,,
MSG,3,,,AB28BB,,,,,,,7800,,,,,,,0,0,0,0
MSG,5,,,A65935,,,,,,,2000,,,,,,,,,,
MSG,3,,,394A18,,,,,,,32000,,,42.33558,-71.14190,,,0,0,0,0
MSG,4,,,394A18,,,,,,,,464,200,,,0,,0,0,0,0
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,3,,,AB28BB,,,,,,,7775,,,42.46104,-71.15104,,,0,0,0,0
MSG,4,,,AB28BB,,,,,,,,244,98,,,-1280,,0,0,0,0
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,3,,,AB28BB,,,,,,,7750,,,42.46085,-71.14957,,,0,0,0,0
MSG,3,,,AB28BB,,,,,,,7750,,,42.46078,-71.14877,,,0,0,0,0
MSG,4,,,AB28BB,,,,,,,,245,98,,,-1280,,0,0,0,0
MSG,3,,,394A18,,,,,,,32000,,,42.33174,-71.14372,,,0,0,0,0
MSG,4,,,394A18,,,,,,,,464,200,,,0,,0,0,0,0
MSG,8,,,AB28BB,,,,,,,,,,,,,,,,,
MSG,3,,,AB28BB,,,,,,,7750,,,42.46072,-71.14804,,,0,0,0,0
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
MSG,8,,,394A18,,,,,,,,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,0,0,0,0
MSG,5,,,394A18,,,,,,,32000,,,,,,,0,0,0,0
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
MSG,5,,,AB28BB,,,,,,,7725,,,,,,,,,,
